"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Dumbbell Row",,"",1,"normal",42,7,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Dumbbell Row",,"",2,"normal",32,12,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Face Pull",,"",0,"normal",17,15,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Face Pull",,"",1,"normal",14.7,15,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Triceps Extension (Cable)",,"",0,"normal",7.9,9,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Triceps Extension (Cable)",,"",1,"normal",5.4,8,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Triceps Extension (Cable)",,"",2,"dropset",3.9,10,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Single Arm Lateral Raise (Cable)",,"",0,"normal",7.9,10,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Single Arm Lateral Raise (Cable)",,"",1,"normal",5.7,12,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Single Arm Lateral Raise (Cable)",,"",2,"dropset",3.4,15,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Cable Crunch",,"",0,"normal",37.5,6,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Cable Crunch",,"",1,"normal",32.9,15,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Cable Crunch",,"",2,"normal",30.6,12,,,
"Afternoon workout 💪","4 Feb 2024, 13:15","4 Feb 2024, 14:50","","Cable Crunch",,"",3,"dropset",26.1,10,,,
"Morning workout ☀️","2 Feb 2024, 11:31","2 Feb 2024, 12:30","","Lunge (Barbell)",,"",0,"warmup",,10,,,
"Morning workout ☀️","2 Feb 2024, 11:31","2 Feb 2024, 12:30","","Lunge (Barbell)",,"",1,"warmup",27.5,5,,,
"Morning workout ☀️","2 Feb 2024, 11:31","2 Feb 2024, 12:30","","Lunge (Barbell)",,"",2,"normal",47.5,10,,,
"Morning workout ☀️","2 Feb 2024, 11:31","2 Feb 2024, 12:30","","Zercher Squat",,"",0,"normal",47.5,10,,,
"Morning workout ☀️","2 Feb 2024, 11:31","2 Feb 2024, 12:30","","Pull Up (Weighted)",,"",0,"warmup",,5,,,
"Morning workout ☀️","2 Feb 2024, 11:31","2 Feb 2024, 12:30","","Pull Up (Weighted)",,"",1,"normal",18.5,6,,,
"Morning workout ☀️","2 Feb 2024, 11:31","2 Feb 2024, 12:30","","Pull Up (Weighted)",,"",2,"normal",12,7,,,
"Morning workout ☀️","2 Feb 2024, 11:31","2 Feb 2024, 12:30","","Pull Up (Weighted)",,"",3,"normal",,11,,,
"Morning workout ☀️","2 Feb 2024, 11:31","2 Feb 2024, 12:30","","Ring Dips",,"",0,"normal",,7,,,
"Morning workout ☀️","2 Feb 2024, 11:31","2 Feb 2024, 12:30","","Ring Dips",,"",1,"normal",,5,,,
"Morning workout ☀️","2 Feb 2024, 11:31","2 Feb 2024, 12:30","","Ring Dips",,"",2,"normal",,4,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Overhead Press (Barbell)",,"",0,"warmup",,20,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Overhead Press (Barbell)",,"",1,"warmup",40,5,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Overhead Press (Barbell)",,"",2,"normal",60,3,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Overhead Press (Barbell)",,"",3,"normal",50,7,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Romanian Deadlift (Barbell)",,"",0,"warmup",20,10,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Romanian Deadlift (Barbell)",,"",1,"warmup",60,5,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Romanian Deadlift (Barbell)",,"",2,"warmup",100,3,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Romanian Deadlift (Barbell)",,"",3,"normal",140,6,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Romanian Deadlift (Barbell)",,"",4,"normal",100,8,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Hip Thrust (Machine)",,"",0,"warmup",30,10,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Hip Thrust (Machine)",,"",1,"normal",120,12,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",73,12,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Hammer Curl (Dumbbell)",,"",0,"normal",18,8,,,
"Afternoon workout 💪","30 Jan 2024, 14:17","30 Jan 2024, 15:10","","Seated Calf Raise",,"",0,"normal",55,12,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Pull Up (Weighted)",,"",0,"warmup",,5,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Pull Up (Weighted)",,"",1,"normal",19.75,6,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Pull Up (Weighted)",,"",2,"normal",12,7,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Pull Up (Weighted)",,"",3,"failure",,9,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Ring Dips",,"",0,"normal",,5,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Ring Dips",,"",1,"normal",,5,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Ring Dips",,"",2,"normal",,4,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Assisted Pistol Squats",,"",0,"normal",,8,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Assisted Pistol Squats",,"",1,"normal",,6,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Ring Push Up",,"",0,"normal",,11,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Ring Push Up",,"",1,"normal",,8,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Bicep Curl (Barbell)",,"",0,"normal",33.5,8,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Bicep Curl (Barbell)",,"",1,"normal",33.5,6,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Hanging Knee Raise",,"",0,"normal",,13,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Hanging Knee Raise",,"",1,"normal",,8,,,
"Afternoon workout 💪","28 Jan 2024, 13:48","28 Jan 2024, 14:51","","Hanging Knee Raise",,"",2,"normal",,6,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Hack Squat (Machine)",,"",0,"warmup",,10,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Hack Squat (Machine)",,"",1,"warmup",50,5,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Hack Squat (Machine)",,"",2,"warmup",80,3,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Hack Squat (Machine)",,"",3,"normal",115,5,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Hack Squat (Machine)",,"",4,"normal",80,8,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Incline Bench Press (Dumbbell)",,"",0,"warmup",16,20,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Incline Bench Press (Dumbbell)",,"",1,"normal",36,5,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Incline Bench Press (Dumbbell)",,"",2,"normal",30,8,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Dumbbell Row",,"",0,"warmup",22,10,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Dumbbell Row",,"",1,"normal",40,10,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Dumbbell Row",,"",2,"normal",28,12,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Face Pull",,"",0,"normal",14.7,16,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Face Pull",,"",1,"normal",12.5,15,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Triceps Extension (Cable)",,"",0,"failure",7.9,7,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Triceps Extension (Cable)",,"",1,"failure",5.4,8,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Triceps Extension (Cable)",,"",2,"dropset",3.9,12,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Single Arm Lateral Raise (Cable)",,"",0,"failure",7.9,7,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Single Arm Lateral Raise (Cable)",,"",1,"failure",5.7,10,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Single Arm Lateral Raise (Cable)",,"",2,"dropset",3.4,15,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Cable Crunch",,"",0,"failure",32.9,16,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Cable Crunch",,"",1,"failure",28.4,12,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Cable Crunch",,"",2,"dropset",23.8,12,,,
"Afternoon workout 💪","27 Jan 2024, 12:00","27 Jan 2024, 13:29","","Cable Crunch",,"",3,"dropset",19.3,12,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Romanian Deadlift (Barbell)",,"",0,"warmup",20,10,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Romanian Deadlift (Barbell)",,"",1,"warmup",60,5,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Romanian Deadlift (Barbell)",,"",2,"warmup",100,3,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Romanian Deadlift (Barbell)",,"",3,"normal",145,2,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Romanian Deadlift (Barbell)",,"",4,"normal",105,8,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Romanian Deadlift (Barbell)",,"",5,"normal",80,8,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Overhead Press (Barbell)",,"",0,"warmup",20,12,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Overhead Press (Barbell)",,"",1,"warmup",40,3,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Overhead Press (Barbell)",,"",2,"normal",55,8,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Overhead Press (Barbell)",,"",3,"normal",50,4,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Overhead Press (Barbell)",,"",4,"normal",45,4,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",79,8,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",66,7,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Hip Thrust (Machine)",,"",0,"normal",100,12,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Hip Thrust (Machine)",,"",1,"normal",100,12,,,
"Morning workout ☀️","23 Jan 2024, 14:09","25 Jan 2024, 11:24","","Hammer Curl (Dumbbell)",,"",0,"normal",16,12,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Hack Squat (Machine)",,"",0,"warmup",,10,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Hack Squat (Machine)",,"",1,"warmup",40,5,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Hack Squat (Machine)",,"",2,"warmup",75,3,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Hack Squat (Machine)",,"",3,"normal",110,5,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Hack Squat (Machine)",,"",4,"normal",60,7,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Incline Bench Press (Dumbbell)",,"",0,"warmup",22,20,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Incline Bench Press (Dumbbell)",,"",1,"normal",38,5,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Incline Bench Press (Dumbbell)",,"",2,"normal",30,10,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Dumbbell Row",,"",0,"normal",40,8,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Dumbbell Row",,"",1,"normal",24,12,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Face Pull",,"",0,"normal",14.7,12,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Face Pull",,"",1,"normal",12.5,13,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Triceps Extension (Cable)",,"",0,"normal",7.9,7,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Triceps Extension (Cable)",,"",1,"normal",5.4,7,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Triceps Extension (Cable)",,"",2,"failure",3.9,10,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Cable Crunch",,"",0,"normal",30.6,18,,,
"Evening workout 🏋️","19 Jan 2024, 17:37","19 Jan 2024, 20:45","","Cable Crunch",,"",1,"dropset",26.4,12,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Overhead Press (Barbell)",,"",0,"warmup",20,20,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Overhead Press (Barbell)",,"",1,"warmup",50,1,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Overhead Press (Barbell)",,"",2,"normal",50,8,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Overhead Press (Barbell)",,"",3,"normal",50,4,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Overhead Press (Barbell)",,"",4,"normal",40,8,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Romanian Deadlift (Barbell)",,"",0,"warmup",20,10,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Romanian Deadlift (Barbell)",,"",1,"warmup",100,3,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Romanian Deadlift (Barbell)",,"",2,"normal",140,5,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Romanian Deadlift (Barbell)",,"",3,"normal",100,8,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",86,7,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",66,6,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Hip Thrust (Machine)",,"",0,"normal",80,12,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Hip Thrust (Machine)",,"",1,"normal",80,15,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Hammer Curl (Dumbbell)",,"",0,"normal",16,12,,,
"Afternoon workout 💪","16 Jan 2024, 14:21","16 Jan 2024, 15:25","","Hammer Curl (Dumbbell)",,"",1,"normal",14,8,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Zercher Squat",,"",0,"normal",20,5,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Zercher Squat",,"",1,"warmup",60,3,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Zercher Squat",,"",2,"normal",100,3,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Zercher Squat",,"",3,"normal",80,6,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Incline Bench Press (Dumbbell)",,"",0,"warmup",12,20,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Incline Bench Press (Dumbbell)",,"",1,"normal",36,5,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Incline Bench Press (Dumbbell)",,"",2,"normal",30,8,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Pendlay Row (Barbell)",,"",0,"normal",70,6,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Pendlay Row (Barbell)",,"",1,"normal",60,12,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Triceps Extension (Cable)",,"",0,"failure",7.9,7,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Triceps Extension (Cable)",,"",1,"failure",7.9,4,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Triceps Extension (Cable)",,"",2,"dropset",5.7,10,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Single Arm Lateral Raise (Cable)",,"",0,"failure",8,8,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Single Arm Lateral Raise (Cable)",,"",1,"failure",5.7,8,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Single Arm Lateral Raise (Cable)",,"",2,"dropset",3.4,15,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Cable Crunch",,"",0,"normal",30.6,16,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Cable Crunch",,"",1,"failure",30.6,8,,,
"Morning workout ☀️","12 Jan 2024, 10:20","12 Jan 2024, 11:42","","Cable Crunch",,"",2,"dropset",23.8,20,,,
"Afternoon workout 💪","9 Jan 2024, 14:24","9 Jan 2024, 14:58","","Chin Up (Weighted)",,"",0,"warmup",,5,,,
"Afternoon workout 💪","9 Jan 2024, 14:24","9 Jan 2024, 14:58","","Chin Up (Weighted)",,"",1,"normal",18.5,5,,,
"Afternoon workout 💪","9 Jan 2024, 14:24","9 Jan 2024, 14:58","","Chin Up (Weighted)",,"",2,"normal",18.5,4,,,
"Afternoon workout 💪","9 Jan 2024, 14:24","9 Jan 2024, 14:58","","Chin Up (Weighted)",,"",3,"normal",12,6,,,
"Afternoon workout 💪","9 Jan 2024, 14:24","9 Jan 2024, 14:58","","Chin Up (Weighted)",,"",4,"normal",,8,,,
"Afternoon workout 💪","9 Jan 2024, 14:24","9 Jan 2024, 14:58","","Ring Dips",,"",0,"normal",,5,,,
"Afternoon workout 💪","9 Jan 2024, 14:24","9 Jan 2024, 14:58","","Ring Dips",,"",1,"normal",,3,,,
"Afternoon workout 💪","9 Jan 2024, 14:24","9 Jan 2024, 14:58","","Ring Dips",,"",2,"normal",,2,,,
"Afternoon workout 💪","9 Jan 2024, 14:24","9 Jan 2024, 14:58","","Assisted Pistol Squats",,"",0,"normal",,9,,,
"Afternoon workout 💪","9 Jan 2024, 14:24","9 Jan 2024, 14:58","","Push Up",,"",0,"normal",,15,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Hack Squat (Machine)",,"",0,"warmup",,10,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Hack Squat (Machine)",,"",1,"normal",40,5,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Hack Squat (Machine)",,"",2,"normal",80,6,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Hack Squat (Machine)",,"",3,"normal",60,12,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Overhead Press (Barbell)",,"Dad",0,"warmup",20,12,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Overhead Press (Barbell)",,"Dad",1,"normal",50,6,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Overhead Press (Barbell)",,"Dad",2,"normal",40,8,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Pendlay Row (Barbell)",,"",0,"warmup",40,12,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Pendlay Row (Barbell)",,"",1,"normal",60,12,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Pendlay Row (Barbell)",,"",2,"normal",50,12,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Glute Ham Raise",,"",0,"normal",25,7,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Glute Ham Raise",,"",1,"dropset",,19,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Bicep Curl (Cable)",,"",0,"normal",54,9,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Bicep Curl (Cable)",,"",1,"normal",45,7,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Bicep Curl (Cable)",,"",2,"dropset",32,6,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Cable Crunch",,"",0,"normal",54,15,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Cable Crunch",,"",1,"dropset",50,19,,,
"Afternoon workout 💪","13 Dec 2023, 14:54","13 Dec 2023, 16:00","","Cable Crunch",,"",2,"normal",45,19,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Pull Up (Weighted)",,"",0,"warmup",,5,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Pull Up (Weighted)",,"",1,"normal",12,6,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Pull Up (Weighted)",,"",2,"normal",12,5,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Pull Up (Weighted)",,"",3,"normal",6.5,5,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Ring Dips",,"",0,"normal",,6,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Ring Dips",,"",1,"normal",,5,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Ring Dips",,"",2,"normal",,3,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Assisted Pistol Squats",,"",0,"normal",,7,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Assisted Pistol Squats",,"",1,"normal",,7,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Single Leg Standing Calf Raise (Machine)",,"",0,"failure",16.5,17,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Single Leg Standing Calf Raise (Machine)",,"",1,"failure",16.5,14,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Rear Delt Reverse Fly (Dumbbell)",,"",0,"failure",6,20,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Lateral Raise (Dumbbell)",,"",0,"failure",6,11,,,
"Afternoon workout 💪","11 Dec 2023, 14:43","11 Dec 2023, 15:49","","Lateral Raise (Dumbbell)",,"",1,"normal",6,11,,,
